id,video_id,path,overall,intonation,tone,timing,technique,chunk_start,chunk_end,url
8f355ec0_10,8f355ec0,audio/8f355ec0_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_11,8f355ec0,audio/8f355ec0_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_12,8f355ec0,audio/8f355ec0_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_13,8f355ec0,audio/8f355ec0_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_14,8f355ec0,audio/8f355ec0_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_15,8f355ec0,audio/8f355ec0_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_16,8f355ec0,audio/8f355ec0_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_17,8f355ec0,audio/8f355ec0_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_18,8f355ec0,audio/8f355ec0_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_19,8f355ec0,audio/8f355ec0_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_20,8f355ec0,audio/8f355ec0_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_21,8f355ec0,audio/8f355ec0_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_22,8f355ec0,audio/8f355ec0_22.wav,,,,,,440.0,460.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_23,8f355ec0,audio/8f355ec0_23.wav,,,,,,460.0,480.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_24,8f355ec0,audio/8f355ec0_24.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_25,8f355ec0,audio/8f355ec0_25.wav,,,,,,500.0,520.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_26,8f355ec0,audio/8f355ec0_26.wav,,,,,,520.0,540.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_27,8f355ec0,audio/8f355ec0_27.wav,,,,,,540.0,560.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
cf94ced3_0,cf94ced3,audio/cf94ced3_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_1,cf94ced3,audio/cf94ced3_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_2,cf94ced3,audio/cf94ced3_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_3,cf94ced3,audio/cf94ced3_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_4,cf94ced3,audio/cf94ced3_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_5,cf94ced3,audio/cf94ced3_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_6,cf94ced3,audio/cf94ced3_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_7,cf94ced3,audio/cf94ced3_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_8,cf94ced3,audio/cf94ced3_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_9,cf94ced3,audio/cf94ced3_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_10,cf94ced3,audio/cf94ced3_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_11,cf94ced3,audio/cf94ced3_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_12,cf94ced3,audio/cf94ced3_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_13,cf94ced3,audio/cf94ced3_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
cf94ced3_14,cf94ced3,audio/cf94ced3_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=Yt_O80dSZ4M&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=8&pp=iAQB8AUB
3663ffcf_0,3663ffcf,audio/3663ffcf_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_1,3663ffcf,audio/3663ffcf_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_2,3663ffcf,audio/3663ffcf_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_3,3663ffcf,audio/3663ffcf_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_4,3663ffcf,audio/3663ffcf_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_5,3663ffcf,audio/3663ffcf_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_6,3663ffcf,audio/3663ffcf_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_7,3663ffcf,audio/3663ffcf_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_8,3663ffcf,audio/3663ffcf_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_9,3663ffcf,audio/3663ffcf_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_10,3663ffcf,audio/3663ffcf_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_11,3663ffcf,audio/3663ffcf_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_12,3663ffcf,audio/3663ffcf_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_13,3663ffcf,audio/3663ffcf_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_14,3663ffcf,audio/3663ffcf_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_15,3663ffcf,audio/3663ffcf_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_16,3663ffcf,audio/3663ffcf_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_17,3663ffcf,audio/3663ffcf_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_18,3663ffcf,audio/3663ffcf_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_19,3663ffcf,audio/3663ffcf_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_20,3663ffcf,audio/3663ffcf_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_21,3663ffcf,audio/3663ffcf_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_22,3663ffcf,audio/3663ffcf_22.wav,,,,,,440.0,460.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_23,3663ffcf,audio/3663ffcf_23.wav,,,,,,460.0,480.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
3663ffcf_24,3663ffcf,audio/3663ffcf_24.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=8vv3OYHJNJQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=9&pp=iAQB8AUB
e1a1909a_0,e1a1909a,audio/e1a1909a_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=Y-7DGhm9PtQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=10&pp=iAQB8AUB
e1a1909a_1,e1a1909a,audio/e1a1909a_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=Y-7DGhm9PtQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=10&pp=iAQB8AUB
e1a1909a_2,e1a1909a,audio/e1a1909a_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=Y-7DGhm9PtQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=10&pp=iAQB8AUB
e1a1909a_3,e1a1909a,audio/e1a1909a_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=Y-7DGhm9PtQ&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=10&pp=iAQB8AUB
8447dad3_0,8447dad3,audio/8447dad3_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_1,8447dad3,audio/8447dad3_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_2,8447dad3,audio/8447dad3_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_3,8447dad3,audio/8447dad3_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_4,8447dad3,audio/8447dad3_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_5,8447dad3,audio/8447dad3_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_6,8447dad3,audio/8447dad3_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_7,8447dad3,audio/8447dad3_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_8,8447dad3,audio/8447dad3_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_9,8447dad3,audio/8447dad3_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_10,8447dad3,audio/8447dad3_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_11,8447dad3,audio/8447dad3_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_12,8447dad3,audio/8447dad3_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_13,8447dad3,audio/8447dad3_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_14,8447dad3,audio/8447dad3_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_15,8447dad3,audio/8447dad3_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_16,8447dad3,audio/8447dad3_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_17,8447dad3,audio/8447dad3_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
8447dad3_18,8447dad3,audio/8447dad3_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=2QU0bjfOZ2Q&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=12&pp=iAQB8AUB
98c36515_0,98c36515,audio/98c36515_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=eFS0tJzRhbk&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=13&pp=iAQB8AUB0gcJCRUKAYcqIYzv
98c36515_1,98c36515,audio/98c36515_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=eFS0tJzRhbk&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=13&pp=iAQB8AUB0gcJCRUKAYcqIYzv
98c36515_2,98c36515,audio/98c36515_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=eFS0tJzRhbk&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=13&pp=iAQB8AUB0gcJCRUKAYcqIYzv
98c36515_3,98c36515,audio/98c36515_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=eFS0tJzRhbk&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=13&pp=iAQB8AUB0gcJCRUKAYcqIYzv
98c36515_4,98c36515,audio/98c36515_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=eFS0tJzRhbk&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=13&pp=iAQB8AUB0gcJCRUKAYcqIYzv
98c36515_5,98c36515,audio/98c36515_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=eFS0tJzRhbk&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=13&pp=iAQB8AUB0gcJCRUKAYcqIYzv
98c36515_6,98c36515,audio/98c36515_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=eFS0tJzRhbk&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=13&pp=iAQB8AUB0gcJCRUKAYcqIYzv
e2bf9fb4_0,e2bf9fb4,audio/e2bf9fb4_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_1,e2bf9fb4,audio/e2bf9fb4_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_2,e2bf9fb4,audio/e2bf9fb4_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_3,e2bf9fb4,audio/e2bf9fb4_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_4,e2bf9fb4,audio/e2bf9fb4_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_5,e2bf9fb4,audio/e2bf9fb4_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_6,e2bf9fb4,audio/e2bf9fb4_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_7,e2bf9fb4,audio/e2bf9fb4_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_8,e2bf9fb4,audio/e2bf9fb4_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_9,e2bf9fb4,audio/e2bf9fb4_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_10,e2bf9fb4,audio/e2bf9fb4_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_11,e2bf9fb4,audio/e2bf9fb4_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_12,e2bf9fb4,audio/e2bf9fb4_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_13,e2bf9fb4,audio/e2bf9fb4_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_14,e2bf9fb4,audio/e2bf9fb4_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_15,e2bf9fb4,audio/e2bf9fb4_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_16,e2bf9fb4,audio/e2bf9fb4_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_17,e2bf9fb4,audio/e2bf9fb4_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_18,e2bf9fb4,audio/e2bf9fb4_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_19,e2bf9fb4,audio/e2bf9fb4_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
e2bf9fb4_20,e2bf9fb4,audio/e2bf9fb4_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=JnzdzzeqYaY&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=14&pp=iAQB8AUB
